id,_URI,instanceID,_PARENT_AURI,fh_1345_rr_c,fh_1345_rr_nc,fh_1345_rr_n,fh_13_45,fh_13_46,fh_13_47,fh_13_47_1n,rta_form_id
1330,uuid:ced88e08-13cb-4e6d-ac0a-46f7f9925cea,uuid:eb2bc57a-e142-4db7-86c2-bdbf0ba67b73,uuid:eb2bc57a-e142-4db7-86c2-bdbf0ba67b73,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1331,uuid:cf39771f-1111-4e53-ba15-435e11410de1,uuid:d3534833-5d3b-4094-9278-3bb5438ee1b2,uuid:d3534833-5d3b-4094-9278-3bb5438ee1b2,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1332,uuid:cf46ec61-05af-4d58-a158-4756cf017f41,uuid:05b89b72-b09b-45cd-ab5d-777394cb2ac2,uuid:05b89b72-b09b-45cd-ab5d-777394cb2ac2,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1333,uuid:cf604594-9ab2-4d9f-812a-fa37bca25007,uuid:e966625f-dd13-4f25-a9d1-96ef92a48d3e,uuid:e966625f-dd13-4f25-a9d1-96ef92a48d3e,1,st,"",2,1,4.0000000000,2,ML_FH_Household_Full_G2
1334,uuid:cf62e2da-b1e4-48c5-876b-f57bf6574f73,uuid:0c2010e2-5341-41dc-8ab0-08d8c5fa114a,uuid:0c2010e2-5341-41dc-8ab0-08d8c5fa114a,1,st,"",1,1,3.4000000000,2,ML_FH_Household_Full_G2
1335,uuid:cf930dfb-8e0f-439d-984d-200a3f392be5,uuid:a3a705cb-7bfa-4472-8ca1-299e0af8f545,uuid:a3a705cb-7bfa-4472-8ca1-299e0af8f545,1,st,"",1,1,2.9000000000,2,ML_FH_Household_Full_G2
1336,uuid:cfab868a-103c-416b-b80d-0b1948cc8f62,uuid:90219dfe-7ccf-44f9-b185-a3cbac29fe70,uuid:90219dfe-7ccf-44f9-b185-a3cbac29fe70,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
1337,uuid:cfe9dfe4-1d50-4984-a856-29097860992a,uuid:b1eff20b-9e9a-41ff-a540-c7f545bdb391,uuid:b1eff20b-9e9a-41ff-a540-c7f545bdb391,1,st,"",2,1,4.0000000000,1,ML_FH_Household_Full_G2
1338,uuid:d000fbd8-b3b7-40ef-88ad-7421fb71c4b9,uuid:e9b46133-382f-46cd-b586-3e3e5317fbfb,uuid:e9b46133-382f-46cd-b586-3e3e5317fbfb,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
1339,uuid:d03ff746-a4c4-4ba3-8716-929ed6c28fef,uuid:854d5d3d-118d-4cdc-b709-aa5261382b04,uuid:854d5d3d-118d-4cdc-b709-aa5261382b04,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1340,uuid:d05e2fe2-9605-46e2-bad9-c9e37146ba14,uuid:1e57f614-89b4-4744-8cda-f52ac14c4951,uuid:1e57f614-89b4-4744-8cda-f52ac14c4951,1,st,"",2,1,9998.0000000000,1,ML_FH_Household_Full_G2
1341,uuid:d083918b-784f-4364-a7f8-7e6c4391077e,uuid:c4e5ebb3-4ca1-4e19-8f2d-1228ec689d3d,uuid:c4e5ebb3-4ca1-4e19-8f2d-1228ec689d3d,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1342,uuid:d0a869e1-1c3b-4ba3-a1ce-7bd29fa19529,uuid:3e8c4080-bc94-46b7-986e-19f0cba8c1f8,uuid:3e8c4080-bc94-46b7-986e-19f0cba8c1f8,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1343,uuid:d0c03b3a-4f41-49d6-8ad7-06e8554b65d8,uuid:a7d7e8bb-1441-44d5-afca-4ea56d13970a,uuid:a7d7e8bb-1441-44d5-afca-4ea56d13970a,1,st,"",1,1,3.8000000000,2,ML_FH_Household_Full_G2
1344,uuid:d1139eac-84e6-4194-a77e-8a2325d42205,uuid:f42e8de3-7694-4715-a0eb-6ef6d733233f,uuid:f42e8de3-7694-4715-a0eb-6ef6d733233f,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
1345,uuid:d12ff4ef-82bf-4161-a298-42229d92f3c1,uuid:a13abf40-5808-43af-932d-39fd1ac34621,uuid:a13abf40-5808-43af-932d-39fd1ac34621,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
1346,uuid:d16304b9-2fce-4816-a87f-38dc5b664b9a,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,uuid:83a92dbf-2a8b-45f4-b277-0f252d4e0171,1,st,"",2,1,2.7800000000,2,ML_FH_Household_Full_G2
1347,uuid:d1b0637d-4f70-4b47-aebf-2bebab5abf25,uuid:9f4878b9-6045-49a3-bab4-fd1ead40487c,uuid:9f4878b9-6045-49a3-bab4-fd1ead40487c,1,st,"",2,1,3.5000000000,2,ML_FH_Household_Full_G2
1348,uuid:d1c5dd00-9313-4745-b19c-d1641fc2a57b,uuid:15b5d004-d6b5-4bf4-b143-3767b33c9d62,uuid:15b5d004-d6b5-4bf4-b143-3767b33c9d62,1,st,"",2,1,4.0000000000,2,ML_FH_Household_Full_G2
1349,uuid:d1d60934-236c-4b3e-9b85-df6eb2309c7a,uuid:2261ab63-4b8c-4667-8c76-ffd59dd7d5df,uuid:2261ab63-4b8c-4667-8c76-ffd59dd7d5df,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1350,uuid:d215eeab-263a-4eca-ba28-c0f8a8f6bbe1,uuid:bb9e1220-1ebf-4be6-848d-c7c48c613d8b,uuid:bb9e1220-1ebf-4be6-848d-c7c48c613d8b,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
1351,uuid:d250c5dc-a463-48ae-9dab-0f44658ec9d7,uuid:911817ff-f462-402a-9294-645d905212a8,uuid:911817ff-f462-402a-9294-645d905212a8,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
1352,uuid:d250fda2-3b81-4047-b1d6-1df4bede5573,uuid:5cabe4b9-1d13-44eb-b02c-7b52adca727e,uuid:5cabe4b9-1d13-44eb-b02c-7b52adca727e,1,st,"",1,1,5.0000000000,1,ML_FH_Household_Full_G2
1353,uuid:d2580a36-9ad6-4efd-b85a-4472ee42074c,uuid:48b912c8-ed0f-4b30-8ca2-d7163a11fa3d,uuid:48b912c8-ed0f-4b30-8ca2-d7163a11fa3d,1,st,"",2,1,3.3700000000,2,ML_FH_Household_Full_G2
1354,uuid:d28d28e1-3916-4c4f-a3c6-8413e9e01986,uuid:3a08e3ca-0438-42cd-bb02-0d28c3ca912b,uuid:3a08e3ca-0438-42cd-bb02-0d28c3ca912b,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1355,uuid:d2c3525a-0431-4b5a-bf0b-30e88a25b732,uuid:bbc899cd-e4a8-46c1-8f1b-6073d88cad8a,uuid:bbc899cd-e4a8-46c1-8f1b-6073d88cad8a,1,st,"",2,1,3.2000000000,1,ML_FH_Household_Full_G2
1356,uuid:d2ca546b-fb68-41b3-a2b2-9ceed1fcc0ee,uuid:c127675e-ecec-4a10-8613-4b91c33498b2,uuid:c127675e-ecec-4a10-8613-4b91c33498b2,1,st,"",2,1,2.2000000000,2,ML_FH_Household_Full_G2
1357,uuid:d2cebeb7-8378-48e6-b98a-a387ba3bcf79,uuid:3c67b7d9-6abe-49a0-87a1-1ee5458e8e41,uuid:3c67b7d9-6abe-49a0-87a1-1ee5458e8e41,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
1358,uuid:d32d62ad-9c52-42e2-8ab5-c849fe65549a,uuid:b8417e22-6cba-47bc-83e6-7e0b29fbb250,uuid:b8417e22-6cba-47bc-83e6-7e0b29fbb250,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1359,uuid:d389b1dc-29db-48e6-bfa5-e50f0b574176,uuid:a26094b0-c263-40ae-9557-9e312e062fad,uuid:a26094b0-c263-40ae-9557-9e312e062fad,2,nd,"",1,0,"","",ML_FH_Household_Full_G2
1360,uuid:d3ca10b8-6de4-4ab9-a361-efa9af899a62,uuid:fda7c48f-6e0a-406d-bd62-090a9a023c46,uuid:fda7c48f-6e0a-406d-bd62-090a9a023c46,1,st,"",1,1,2.2000000000,2,ML_FH_Household_Full_G2
1361,uuid:d3ca7e51-7cc1-4ee0-88da-8b35e2865649,uuid:230bd6d2-6aa6-4774-a369-d910c8b3680c,uuid:230bd6d2-6aa6-4774-a369-d910c8b3680c,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1362,uuid:d3cd4f19-2d70-4d4c-8682-d07763074361,uuid:8386acd2-2f90-495b-987e-f396c2893ab7,uuid:8386acd2-2f90-495b-987e-f396c2893ab7,1,st,"",1,1,3.3000000000,2,ML_FH_Household_Full_G2
1363,uuid:d3de232a-8a60-484b-b7ff-efe928ff372b,uuid:3791b00c-6097-4920-9b2f-411791a47a4c,uuid:3791b00c-6097-4920-9b2f-411791a47a4c,1,st,"",1,1,3.3000000000,2,ML_FH_Household_Full_G2
1364,uuid:d449c22f-d688-49c9-98e0-4d0b7d449e52,uuid:fb1ca98e-49e6-4576-8c43-74d6754e3544,uuid:fb1ca98e-49e6-4576-8c43-74d6754e3544,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
1365,uuid:d4570d9a-0877-469e-bcd8-4a00b97cdecd,uuid:875c836f-0c8e-42bf-adc2-59dcc8d7b28e,uuid:875c836f-0c8e-42bf-adc2-59dcc8d7b28e,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1366,uuid:d4adc275-a776-4ee9-9ffb-d751f6005ccd,uuid:c02c3b9d-4ba4-4bc4-a413-7d5d6ecd261b,uuid:c02c3b9d-4ba4-4bc4-a413-7d5d6ecd261b,1,st,"",1,1,2.6000000000,2,ML_FH_Household_Full_G2
1367,uuid:d4cada38-e998-4147-8685-2cfa8192084a,uuid:37894250-cd5d-4f9a-be77-d2f7cc354b6a,uuid:37894250-cd5d-4f9a-be77-d2f7cc354b6a,1,st,"",2,1,3.2000000000,2,ML_FH_Household_Full_G2
1368,uuid:d5156c4b-f9f4-4614-b351-ba8325808bae,uuid:8f85add3-2475-429c-9d2a-4821b61a739f,uuid:8f85add3-2475-429c-9d2a-4821b61a739f,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
1369,uuid:d530be08-74bf-4633-957b-965fa9adef4a,uuid:a201b5fb-3026-446a-9113-547e57c56362,uuid:a201b5fb-3026-446a-9113-547e57c56362,1,st,"",1,1,2.9000000000,2,ML_FH_Household_Full_G2
1370,uuid:d53bf566-233b-4562-a68e-85b368405963,uuid:09eda82d-87e1-4eb9-95dc-a4a9b7699097,uuid:09eda82d-87e1-4eb9-95dc-a4a9b7699097,1,st,"",1,1,2.1000000000,2,ML_FH_Household_Full_G2
1371,uuid:d570288e-3031-49a3-9e94-032f7bbd3c91,uuid:a28fab3e-2852-41b2-ad97-d08e9e7a7bb3,uuid:a28fab3e-2852-41b2-ad97-d08e9e7a7bb3,1,st,"",2,1,3.0000000000,1,ML_FH_Household_Full_G2
1372,uuid:d58e3c20-3075-4f6f-940b-bce7a63422c1,uuid:f5512600-9646-49d2-89c3-b4e531785b2b,uuid:f5512600-9646-49d2-89c3-b4e531785b2b,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
1373,uuid:d595cfc6-065a-4473-a4fc-2157934ba624,uuid:64d708d4-a7b5-4823-bea6-eafe750e07f1,uuid:64d708d4-a7b5-4823-bea6-eafe750e07f1,1,st,"",2,1,2.8000000000,2,ML_FH_Household_Full_G2
1374,uuid:d5c455f1-b000-42d3-a698-5f0798a51ed9,uuid:62516ca9-bda9-4e5c-b368-6afba0637f66,uuid:62516ca9-bda9-4e5c-b368-6afba0637f66,1,st,"",1,1,2.0000000000,2,ML_FH_Household_Full_G2
1375,uuid:d5d8633f-c7a9-4cd8-93ea-07e6bac0ad43,uuid:db1e5332-35fd-426e-9167-a564cff4f321,uuid:db1e5332-35fd-426e-9167-a564cff4f321,1,st,"",2,1,3.5000000000,2,ML_FH_Household_Full_G2
1376,uuid:d5d93940-4ae3-44dc-b9f6-b45bff9c3366,uuid:554a4f82-6419-4a0d-8dfa-86106365daf2,uuid:554a4f82-6419-4a0d-8dfa-86106365daf2,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1377,uuid:d5e64e49-b84b-4817-a151-c4c8907c6d19,uuid:b846393f-97d6-4943-9261-29bd2f38ce7b,uuid:b846393f-97d6-4943-9261-29bd2f38ce7b,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1378,uuid:d691f290-bae2-48fc-b605-9f3b355d2b81,uuid:3776ea01-4412-485b-bb41-1123f5a337ae,uuid:3776ea01-4412-485b-bb41-1123f5a337ae,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1379,uuid:d746684a-a85e-496d-ae42-87ef7fef4db5,uuid:53f8a6d0-bbaa-4bdc-988a-8525eb945697,uuid:53f8a6d0-bbaa-4bdc-988a-8525eb945697,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1380,uuid:d76dcf34-94fd-43ef-a105-a30aa5bb8700,uuid:9a66fb6f-6c8c-43fc-9177-b1c306b823a6,uuid:9a66fb6f-6c8c-43fc-9177-b1c306b823a6,1,st,"",2,1,3.3000000000,2,ML_FH_Household_Full_G2
1381,uuid:d773eb85-8c5b-4279-a880-5f24d4444243,uuid:81b3f968-8196-4d23-a5bc-91963a3c9681,uuid:81b3f968-8196-4d23-a5bc-91963a3c9681,1,st,"",1,1,2.9000000000,2,ML_FH_Household_Full_G2
1382,uuid:d77b1f6d-2816-4040-9ed9-f8f6e4369050,uuid:d51247a2-69af-42ba-9a9b-f1c021eb2115,uuid:d51247a2-69af-42ba-9a9b-f1c021eb2115,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1383,uuid:d7a7d2d2-6a14-4dfd-8a57-e15686e2e74f,uuid:33e8dc35-64f8-42c7-bf82-25858323449e,uuid:33e8dc35-64f8-42c7-bf82-25858323449e,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
1384,uuid:d7a83198-a550-43ea-9ff3-54f59fbf0039,uuid:f8985352-a349-4d72-8961-f4abbadbe214,uuid:f8985352-a349-4d72-8961-f4abbadbe214,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1385,uuid:d7bfcc80-3559-438e-a724-1ce5232e8514,uuid:883f2013-486b-4cb8-b286-c1a4ce229539,uuid:883f2013-486b-4cb8-b286-c1a4ce229539,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
1386,uuid:d7e83a39-b509-480c-9c1e-01419100898c,uuid:2f82bb49-cc08-4559-8bca-cacb56d17a45,uuid:2f82bb49-cc08-4559-8bca-cacb56d17a45,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1387,uuid:d7fc6078-752f-496b-b988-4f35e81c7621,uuid:abefe440-ac71-4fb5-b8fb-01f9ffb9bb37,uuid:abefe440-ac71-4fb5-b8fb-01f9ffb9bb37,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1388,uuid:d8279cc9-3666-46c3-ae96-f50b9c12f9c7,uuid:8a39220f-0d13-4fa3-92f1-210c453e991f,uuid:8a39220f-0d13-4fa3-92f1-210c453e991f,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1389,uuid:d8283481-067f-4cee-83cd-acb09ef54c0f,uuid:743dca3c-1217-4a7d-9056-e0c0b68ba3b1,uuid:743dca3c-1217-4a7d-9056-e0c0b68ba3b1,1,st,"",1,1,3.4000000000,2,ML_FH_Household_Full_G2
1390,uuid:d834f7f9-bdd0-4531-831a-51992e2fb14f,uuid:e06ca107-111f-4d7c-b51f-e48e81ab4ab7,uuid:e06ca107-111f-4d7c-b51f-e48e81ab4ab7,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1391,uuid:d8829207-3fe8-4fd7-bb46-8ecb069aad32,uuid:15bc5bed-10e2-494e-97d8-36c7ba0c0f82,uuid:15bc5bed-10e2-494e-97d8-36c7ba0c0f82,1,st,"",1,1,3.4000000000,2,ML_FH_Household_Full_G2
1392,uuid:d8a8863d-4be1-42f3-b01a-d3e29f26a4c9,uuid:a26ebb7c-8494-4b52-8ca1-db89d7773e70,uuid:a26ebb7c-8494-4b52-8ca1-db89d7773e70,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1393,uuid:d8bbf4cc-3694-45c1-9aba-7847dc432762,uuid:1f97d2b8-22d3-4595-beef-e43d621dbe30,uuid:1f97d2b8-22d3-4595-beef-e43d621dbe30,1,st,"",2,1,2.5000000000,2,ML_FH_Household_Full_G2
1394,uuid:d93f6d96-3796-4526-b7bf-91963be80613,uuid:afbd08eb-f99b-4977-a697-160ef5d255ed,uuid:afbd08eb-f99b-4977-a697-160ef5d255ed,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1395,uuid:d94cfdc5-30c6-461a-8820-9fa61d9f217f,uuid:d193e4f9-625a-47e4-9314-589b06356ecb,uuid:d193e4f9-625a-47e4-9314-589b06356ecb,1,st,"",1,1,2.5000000000,1,ML_FH_Household_Full_G2
1396,uuid:d964c238-baa1-4b19-a079-63713f41ab04,uuid:3c48e8a6-4550-4e28-9854-54638b104dc8,uuid:3c48e8a6-4550-4e28-9854-54638b104dc8,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1397,uuid:d9d8a20a-5141-43eb-b360-a1bad241740a,uuid:85fa6a26-4d5a-40b1-a966-f3929bc32b19,uuid:85fa6a26-4d5a-40b1-a966-f3929bc32b19,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1398,uuid:da377df1-0b8b-44cd-93c1-e4e2b686c67e,uuid:df28eafd-d4de-4ea2-9275-8fc23fc0e1f5,uuid:df28eafd-d4de-4ea2-9275-8fc23fc0e1f5,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1399,uuid:da3afe3e-8c77-4d1a-8dff-3f1a21101378,uuid:235ea912-5e93-4b2e-ad66-5018e7461f60,uuid:235ea912-5e93-4b2e-ad66-5018e7461f60,1,st,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
1400,uuid:da40ad9f-a858-45c6-86d0-eab522729716,uuid:fb032bfe-5ef3-4399-9f74-74114afe190b,uuid:fb032bfe-5ef3-4399-9f74-74114afe190b,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
1401,uuid:da6144d8-77af-4562-a03b-eae9aa833ca6,uuid:b4519402-cb89-4928-a122-f3d61f779dc8,uuid:b4519402-cb89-4928-a122-f3d61f779dc8,1,st,"",1,1,3.6000000000,2,ML_FH_Household_Full_G2
1402,uuid:da616095-f97b-4515-b939-1b73e50facfb,uuid:9203c2a6-9537-4f28-b748-87173819f05b,uuid:9203c2a6-9537-4f28-b748-87173819f05b,1,st,"",2,1,2.6000000000,2,ML_FH_Household_Full_G2
1403,uuid:dad3079e-e9e5-4c29-8420-9d28f1583765,uuid:33ba6499-ff79-4567-ba96-f0a71dd072e1,uuid:33ba6499-ff79-4567-ba96-f0a71dd072e1,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1404,uuid:dad35b4d-c34e-4798-a260-b0f2dc772bd3,uuid:7cff7fa5-0807-48e6-9c54-0f3eff6c5675,uuid:7cff7fa5-0807-48e6-9c54-0f3eff6c5675,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1405,uuid:db0ef9d1-9b5d-4041-a6ab-eb63ff291d5c,uuid:657c74c4-5ef1-41bb-8680-af7691d0b8e3,uuid:657c74c4-5ef1-41bb-8680-af7691d0b8e3,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
1406,uuid:db246461-b37a-4d1d-aceb-aa3f3c583f1f,uuid:81e09afd-be0e-4d38-92c3-2f3857137f51,uuid:81e09afd-be0e-4d38-92c3-2f3857137f51,1,st,"",2,1,2.8000000000,2,ML_FH_Household_Full_G2
1407,uuid:db6ed045-2b64-43c4-bb3d-4cb0d7c17240,uuid:ad6e7130-e587-4647-b21a-3968e89ed8c9,uuid:ad6e7130-e587-4647-b21a-3968e89ed8c9,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1408,uuid:db8933a5-8def-42ef-a2e3-bf12d2c47cb7,uuid:c639d4c1-6d5e-4ed3-abd6-ee98802f38d4,uuid:c639d4c1-6d5e-4ed3-abd6-ee98802f38d4,1,st,"",1,1,2.3000000000,2,ML_FH_Household_Full_G2
1409,uuid:dbc3f358-4631-40c0-ab87-09cabb6ff5f4,uuid:b23fd928-bccd-4a00-aa63-bacf08a0e9fd,uuid:b23fd928-bccd-4a00-aa63-bacf08a0e9fd,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1410,uuid:dbf29029-0a62-404e-bdcc-e728b46b87ff,uuid:857cab8d-d23d-4799-83f3-ca0c8a69f1db,uuid:857cab8d-d23d-4799-83f3-ca0c8a69f1db,1,st,"",1,1,3.5000000000,2,ML_FH_Household_Full_G2
1411,uuid:dc14eab5-2112-4235-a75d-7ac28f0968cb,uuid:3b5afb19-43bc-44bd-9133-0ead23036178,uuid:3b5afb19-43bc-44bd-9133-0ead23036178,1,st,"",1,1,3.4000000000,2,ML_FH_Household_Full_G2
1412,uuid:dc599660-fc0b-4a59-85d0-a4d87d700ac0,uuid:dbd9822b-5ee5-4321-a649-f01f9bfd9bc0,uuid:dbd9822b-5ee5-4321-a649-f01f9bfd9bc0,1,st,"",2,1,3.4000000000,2,ML_FH_Household_Full_G2
1413,uuid:dc617acb-6b46-4fba-b8c2-f800985f47e9,uuid:d72f0036-3783-4eb5-b652-f436b3fde8a7,uuid:d72f0036-3783-4eb5-b652-f436b3fde8a7,1,st,"",2,1,3.0000000000,2,ML_FH_Household_Full_G2
1414,uuid:dc89e364-506d-4785-9525-8eadf556950c,uuid:294707e1-a421-4014-89d1-810d9fb7a291,uuid:294707e1-a421-4014-89d1-810d9fb7a291,1,st,"",2,1,3.3000000000,2,ML_FH_Household_Full_G2
1415,uuid:dcb18863-d911-456a-aa6a-c9d125fbb34c,uuid:99b3fc20-05ef-4fcf-abe4-347fa23648c3,uuid:99b3fc20-05ef-4fcf-abe4-347fa23648c3,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
1416,uuid:dcb19394-f3aa-4e50-92bd-ad2c5a330b48,uuid:2f50655e-237d-4df0-abae-f34d26181a56,uuid:2f50655e-237d-4df0-abae-f34d26181a56,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1417,uuid:dcbfffbf-00bf-4453-8e05-669b33900ccc,uuid:71ca1713-9551-4f12-88c6-e9c20aff58d1,uuid:71ca1713-9551-4f12-88c6-e9c20aff58d1,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1418,uuid:dcf52c0c-f559-4d75-b410-ccf4905d05f7,uuid:3f8ffc9c-0d61-45fb-821e-e1224ab27129,uuid:3f8ffc9c-0d61-45fb-821e-e1224ab27129,1,st,"",1,1,3.9000000000,2,ML_FH_Household_Full_G2
1419,uuid:dd15fa08-0afd-4bfa-b663-259109ae0ba1,uuid:9d04b4e4-3b4f-464f-b360-4922d056f3aa,uuid:9d04b4e4-3b4f-464f-b360-4922d056f3aa,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1420,uuid:dd306d16-0904-427d-b8bd-ceaa46c5da85,uuid:405ddd9a-c389-4492-82f3-a8d278ef6be7,uuid:405ddd9a-c389-4492-82f3-a8d278ef6be7,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1421,uuid:dd4d921e-b12e-4742-a6b1-c391f1d8db6a,uuid:affaa32e-9d3e-49f3-9d15-ac872c5e21f7,uuid:affaa32e-9d3e-49f3-9d15-ac872c5e21f7,1,st,"",2,1,2.5000000000,1,ML_FH_Household_Full_G2
1422,uuid:dd9b59b8-7d5b-473b-8a0e-9ad49824c631,uuid:3745604d-4733-451d-9c45-b7ade7ff34d1,uuid:3745604d-4733-451d-9c45-b7ade7ff34d1,1,st,"",2,1,2.9000000000,2,ML_FH_Household_Full_G2
1423,uuid:ddaacb59-b61b-44f3-9536-2271073b0b79,uuid:549777dc-006d-4aaa-90f4-8de68a5f4c9b,uuid:549777dc-006d-4aaa-90f4-8de68a5f4c9b,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
1424,uuid:ddb47f19-449c-4535-a483-ca15b3e29a37,uuid:33e41e97-59f4-4027-ad0e-693c4aee300e,uuid:33e41e97-59f4-4027-ad0e-693c4aee300e,1,st,"",1,1,3.2000000000,2,ML_FH_Household_Full_G2
1425,uuid:ddd1a52c-59f8-4a80-a1f2-e7c0a7ef3c07,uuid:f2787384-c17e-42a4-8b4e-c4569d6f85fc,uuid:f2787384-c17e-42a4-8b4e-c4569d6f85fc,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1426,uuid:dddcbe85-bf51-47c3-a5ab-e857a91d924c,uuid:bfecb45e-7fda-4676-b105-69fdab8cbb82,uuid:bfecb45e-7fda-4676-b105-69fdab8cbb82,1,st,"",1,1,3.0000000000,2,ML_FH_Household_Full_G2
1427,uuid:de55a0cf-0184-42f9-8488-f5c22a4bcdce,uuid:cefdb6a2-29db-41bb-8fd3-f29b48094038,uuid:cefdb6a2-29db-41bb-8fd3-f29b48094038,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1428,uuid:de8a752d-c905-4bb2-831b-3897682e0531,uuid:bfb1025f-3f28-4b44-8934-8f1e5539232f,uuid:bfb1025f-3f28-4b44-8934-8f1e5539232f,1,st,"",1,1,9998.0000000000,1,ML_FH_Household_Full_G2
1429,uuid:deb54180-a40b-4865-818f-a277e398818d,uuid:15de805b-5e7f-4f4d-97d4-deda999ad6b2,uuid:15de805b-5e7f-4f4d-97d4-deda999ad6b2,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1430,uuid:df176cfb-31d3-4e6b-9cc0-96882d36bc57,uuid:5654e9c8-7a2a-458c-8f4e-258a5ffb09be,uuid:5654e9c8-7a2a-458c-8f4e-258a5ffb09be,1,st,"",1,1,3.1000000000,2,ML_FH_Household_Full_G2
1431,uuid:df27ade8-539f-4f50-a9ba-4fab94fb7fe5,uuid:8143a9a7-bd68-48de-9854-47c723e4ab56,uuid:8143a9a7-bd68-48de-9854-47c723e4ab56,1,st,"",1,1,3.1700000000,2,ML_FH_Household_Full_G2
1432,uuid:df5d3826-d6e1-4b0b-a427-06d758971486,uuid:e1ab7985-4bad-491f-af1c-a73c6ef6bf5d,uuid:e1ab7985-4bad-491f-af1c-a73c6ef6bf5d,1,st,"",1,0,"","",ML_FH_Household_Full_G2
1433,uuid:e006c527-57a5-4491-a269-e9dda525c7f0,uuid:58a4c310-78d8-4c32-b45d-cd4c9c75ce14,uuid:58a4c310-78d8-4c32-b45d-cd4c9c75ce14,1,st,"",2,1,3.5000000000,1,ML_FH_Household_Full_G2
1434,uuid:e04fe05d-2407-4189-a221-669c808110a2,uuid:e2be62bd-1b35-4299-a498-829e7233106b,uuid:e2be62bd-1b35-4299-a498-829e7233106b,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1435,uuid:e0911946-c1ca-44e9-a670-99b690ad67ab,uuid:cb5e2561-0eaf-4bba-8fc9-0c38bed24f4e,uuid:cb5e2561-0eaf-4bba-8fc9-0c38bed24f4e,1,st,"",2,1,3.1000000000,2,ML_FH_Household_Full_G2
1436,uuid:e0990f60-928c-4623-bd9e-c2a05431cda2,uuid:e2d78466-5381-4d13-9081-0a8a009da1a5,uuid:e2d78466-5381-4d13-9081-0a8a009da1a5,1,st,"",2,0,"","",ML_FH_Household_Full_G2
1437,uuid:e0d7fdd6-68ef-4518-b780-5186a1a422a1,uuid:80463d15-7cb3-4850-b3ab-46ef1ccba129,uuid:80463d15-7cb3-4850-b3ab-46ef1ccba129,1,st,"",1,1,2.5000000000,2,ML_FH_Household_Full_G2
